1.207674009017301708e+00
8.761739326315053367e-01
1.376577336597737400e+00
4.953007300861496653e-01
1.309595283129939114e+00
2.358975238801022667e-02
1.557726037587864987e+00
-2.484860530938196033e-01
-1.407248201184991415e-02
